employee_id,age,gender,education_level,department,job_level,years_at_company,years_in_role,monthly_salary,training_hours_per_year,num_projects_completed,overtime_hours_per_month,absenteeism_days,certifications_earned,manager_rating,peer_rating,work_life_balance_score,job_satisfaction_score,last_promotion_years_ago,performance_score,salary_per_year_experience,productivity_index,training_to_experience_ratio,avg_rating,loyalty_score,engagement_score
1180,55,Male,Bachelor's,Finance,Senior,2,1,7311,100,17,1,10,2,3,4,2,5,2,3,3655.5,8.5,33.333,3.5,0.036,0.35
1181,27,Non-binary,Master's,Sales,Manager,4,2,9516,102,3,3,3,2,3,3,4,1,0,1,2379.0,0.75,20.4,3.0,0.148,0.25
1182,43,Female,Master's,Engineering,Senior,0,0,8189,37,6,2,10,2,4,1,2,1,0,1,8189000000.0,6000000.0,37.0,2.5,0.0,0.15
1183,32,Female,High School,Operations,Mid,3,3,4764,29,23,3,0,3,5,4,7,2,0,1,1588.0,7.667,7.25,4.5,0.094,0.45
1184,37,Male,Bachelor's,Engineering,Junior,1,0,2684,57,13,1,3,7,2,4,5,10,0,2,2684.0,13.0,28.5,3.0,0.027,0.75
1185,54,Male,Bachelor's,Marketing,Lead,9,5,7647,31,9,0,2,2,5,2,1,9,1,1,849.67,1.0,3.1,3.5,0.167,0.5
1186,30,Male,Master's,Marketing,Lead,7,4,7853,108,21,4,5,5,4,3,2,3,2,3,1121.86,3.0,13.5,3.5,0.233,0.25
1187,27,Female,PhD,Sales,Junior,8,4,2645,65,9,2,3,6,3,5,6,9,3,3,330.62,1.125,7.222,4.0,0.296,0.75
1188,37,Male,Bachelor's,Operations,Junior,6,6,2685,50,8,1,2,0,3,3,4,6,2,1,447.5,1.333,7.143,3.0,0.162,0.5
1189,50,Female,Master's,Engineering,Senior,8,2,7983,10,17,1,9,6,1,3,7,10,2,1,997.87,2.125,1.111,2.0,0.16,0.85
1190,24,Female,Bachelor's,Product,Mid,1,1,5424,58,16,0,1,6,1,3,2,6,1,1,5423.99,16.0,29.0,2.0,0.042,0.4
1191,41,Male,Bachelor's,Operations,Mid,3,3,3905,19,16,15,0,6,4,4,2,7,2,1,1301.67,5.333,4.75,4.0,0.073,0.45
1192,57,Female,Bachelor's,Support,Junior,5,5,2301,36,27,4,3,5,2,4,6,10,3,3,460.2,5.4,6.0,3.0,0.088,0.8
1193,40,Male,Bachelor's,Sales,Mid,5,4,4939,72,28,8,3,2,3,4,8,8,2,3,987.8,5.6,12.0,3.5,0.125,0.8
1194,47,Non-binary,Bachelor's,Marketing,Mid,6,3,4054,101,19,2,2,6,5,3,1,3,5,2,675.67,3.167,14.429,4.0,0.128,0.2
1195,24,Male,Bachelor's,Product,Senior,1,0,8422,48,24,11,2,7,4,2,5,8,0,2,8421.99,24.0,24.0,3.0,0.042,0.65
1196,40,Male,High School,Marketing,Mid,0,0,4397,18,16,3,12,6,4,3,1,6,0,2,4397000000.0,16000000.0,18.0,3.5,0.0,0.35
1197,41,Male,Master's,Finance,Mid,12,11,5522,54,25,4,5,0,3,4,6,6,6,3,460.17,2.083,4.154,3.5,0.293,0.6
1198,53,Male,Bachelor's,Sales,Mid,4,1,4491,39,14,3,0,7,5,4,7,3,1,2,1122.75,3.5,7.8,4.5,0.075,0.5
1199,28,Female,Bachelor's,Sales,Mid,0,0,4758,6,20,6,0,5,5,5,6,6,0,2,4758000000.0,20000000.0,6.0,5.0,0.0,0.6
1200,54,Female,Bachelor's,Engineering,Junior,7,5,3236,4,14,4,14,3,4,3,9,8,5,2,462.29,2.0,0.5,3.5,0.13,0.85
1201,39,Female,Master's,Engineering,Mid,12,1,5364,110,14,1,5,1,5,4,3,7,1,3,447.0,1.167,8.462,4.5,0.308,0.5
1202,22,Male,High School,Finance,Senior,0,0,7694,41,14,0,9,5,5,4,8,10,0,3,7694000000.0,14000000.0,41.0,4.5,0.0,0.9
1203,32,Male,Bachelor's,Product,Junior,8,2,3292,87,12,4,1,4,4,3,3,10,1,3,411.5,1.5,9.667,3.5,0.25,0.65
1204,49,Male,PhD,Support,Junior,13,8,2000,47,6,3,5,2,4,3,7,7,8,2,153.85,0.462,3.357,3.5,0.265,0.7
1205,46,Female,Bachelor's,HR,Junior,13,10,2858,104,20,0,5,4,2,4,5,3,5,1,219.85,1.538,7.429,3.0,0.283,0.4
1206,44,Female,Bachelor's,Operations,Mid,12,10,3391,6,13,2,1,7,3,5,1,10,10,1,282.58,1.083,0.462,4.0,0.273,0.55
1207,52,Male,Master's,HR,Lead,3,0,7374,10,16,3,3,1,2,3,4,3,2,1,2458.0,5.333,2.5,2.5,0.058,0.35
1208,51,Male,High School,HR,Junior,2,1,2476,72,9,8,3,3,1,5,9,5,2,1,1238.0,4.5,24.0,3.0,0.039,0.7
1209,56,Female,Bachelor's,Sales,Manager,0,0,10976,48,2,0,2,5,3,4,8,5,0,1,10976000000.0,2000000.0,48.0,3.5,0.0,0.65
1210,28,Female,Bachelor's,Operations,Junior,0,0,2894,29,22,2,7,3,5,3,3,9,0,3,2894000000.0,22000000.0,29.0,4.0,0.0,0.6
1211,37,Female,Bachelor's,Sales,Lead,2,1,7090,40,27,8,7,1,3,3,2,9,2,1,3545.0,13.5,13.333,3.0,0.054,0.55
1212,47,Female,Bachelor's,Support,Mid,2,1,3559,2,29,5,7,4,5,2,9,10,0,1,1779.5,14.5,0.667,3.5,0.043,0.95
1213,23,Male,High School,Operations,Senior,1,1,4920,85,3,1,6,5,4,3,1,5,0,2,4920.0,3.0,42.5,3.5,0.043,0.3
1214,22,Male,Bachelor's,Marketing,Mid,2,0,4388,39,10,9,2,2,3,1,9,5,0,1,2194.0,5.0,13.0,2.0,0.091,0.7
1215,33,Female,High School,Sales,Mid,0,0,4707,50,20,3,1,0,4,3,7,6,0,2,4707000000.0,20000000.0,50.0,3.5,0.0,0.65
1216,26,Female,Master's,Sales,Lead,9,3,10093,83,2,3,7,6,3,5,2,8,3,1,1121.44,0.222,8.3,4.0,0.346,0.5
1217,58,Male,Bachelor's,Sales,Senior,1,0,6957,31,27,18,2,3,5,4,5,6,1,3,6956.99,27.0,15.5,4.5,0.017,0.55
1218,53,Female,Bachelor's,Product,Mid,4,4,5752,47,24,14,1,7,5,4,2,6,1,3,1438.0,6.0,9.4,4.5,0.075,0.4
1219,30,Female,Master's,Finance,Junior,3,1,3175,70,10,2,2,1,1,2,5,9,1,1,1058.33,3.333,17.5,1.5,0.1,0.7
1220,56,Female,Master's,Sales,Junior,0,0,2630,70,8,0,0,5,5,3,7,1,0,2,2630000000.0,8000000.0,70.0,4.0,0.0,0.4
1221,40,Female,High School,Support,Lead,14,5,6121,19,17,1,4,7,4,3,5,4,14,1,437.21,1.214,1.267,3.5,0.35,0.45
1222,37,Male,Master's,Engineering,Mid,3,0,5565,88,26,0,1,4,2,5,2,10,1,3,1855.0,8.667,22.0,3.5,0.081,0.6
1223,24,Female,Bachelor's,Engineering,Mid,1,0,4608,108,22,0,1,2,4,3,5,10,1,3,4608.0,22.0,54.0,3.5,0.042,0.75
1224,41,Female,Bachelor's,Operations,Senior,0,0,7059,34,1,2,12,7,4,3,10,2,0,1,7059000000.0,1000000.0,34.0,3.5,0.0,0.6
1225,45,Female,Master's,Marketing,Lead,2,0,8177,107,6,14,6,4,3,4,6,9,2,3,4088.5,3.0,35.667,3.5,0.044,0.75
1226,54,Female,Bachelor's,Finance,Senior,0,0,8396,23,7,10,6,2,4,4,5,3,0,1,8396000000.0,7000000.0,23.0,4.0,0.0,0.4
1227,45,Female,Bachelor's,Product,Senior,2,0,7437,39,15,3,3,5,2,4,2,10,0,2,3718.5,7.5,13.0,3.0,0.044,0.6
1228,32,Male,Bachelor's,Operations,Senior,3,3,6418,76,18,4,7,0,4,3,6,2,3,1,2139.33,6.0,19.0,3.5,0.094,0.4
1229,29,Female,Bachelor's,Engineering,Mid,10,4,5530,51,9,0,5,0,1,3,6,8,6,1,553.0,0.9,4.636,2.0,0.345,0.7
1230,57,Female,Bachelor's,Finance,Mid,5,2,4977,111,8,1,3,7,5,4,2,4,5,2,995.4,1.6,18.5,4.5,0.088,0.3
1231,59,Female,Master's,Finance,Lead,0,0,9088,38,25,0,12,6,4,4,4,2,0,3,9088000000.0,25000000.0,38.0,4.0,0.0,0.3
1232,41,Female,Bachelor's,Marketing,Mid,0,0,4546,67,10,7,0,7,3,3,7,4,0,2,4546000000.0,10000000.0,67.0,3.0,0.0,0.55
1233,56,Female,Master's,Support,Lead,2,0,6465,60,29,0,11,1,3,1,1,7,1,1,3232.5,14.5,20.0,2.0,0.036,0.4
1234,46,Male,Bachelor's,Finance,Junior,1,0,2637,75,4,10,2,1,3,4,1,7,1,2,2637.0,4.0,37.5,3.5,0.022,0.4
1235,56,Female,Master's,Sales,Junior,0,0,3091,80,20,5,3,2,4,5,6,1,0,3,3091000000.0,20000000.0,80.0,4.5,0.0,0.35
1236,46,Male,Master's,Finance,Manager,8,0,12336,64,28,1,0,2,2,4,7,1,2,1,1542.0,3.5,7.111,3.0,0.174,0.4
1237,50,Male,Master's,Marketing,Senior,0,0,6605,61,8,0,3,2,5,5,5,3,0,3,6605000000.0,8000000.0,61.0,5.0,0.0,0.4
1238,39,Female,Bachelor's,Operations,Mid,8,5,4860,80,1,4,3,7,5,4,10,2,6,3,607.5,0.125,8.889,4.5,0.205,0.6
1239,39,Female,Bachelor's,Marketing,Senior,0,0,6386,1,8,11,24,2,4,3,8,3,0,1,6386000000.0,8000000.0,1.0,3.5,0.0,0.55
1240,23,Male,Bachelor's,Product,Senior,18,6,8845,5,23,6,14,6,3,1,4,4,15,1,491.39,1.278,0.263,2.0,0.783,0.4
1241,56,Male,Master's,Marketing,Mid,4,3,4451,107,12,2,13,7,3,4,3,7,4,2,1112.75,3.0,21.4,3.5,0.071,0.5
1242,37,Female,Master's,Engineering,Junior,6,5,2916,74,23,4,1,5,4,3,7,2,6,2,486.0,3.833,10.571,3.5,0.162,0.45
1243,57,Male,Bachelor's,Sales,Lead,0,0,10317,116,25,1,18,5,4,4,4,7,0,3,10317000000.0,25000000.0,116.0,4.0,0.0,0.55
1244,54,Male,Bachelor's,Support,Lead,9,4,7830,42,15,35,2,0,4,4,1,5,2,2,870.0,1.667,4.2,4.0,0.167,0.3
1245,25,Male,Bachelor's,Engineering,Junior,9,0,3210,81,13,6,7,1,4,5,8,8,5,3,356.67,1.444,8.1,4.5,0.36,0.8
1246,54,Male,Bachelor's,Operations,Lead,5,5,8492,39,16,4,0,6,3,4,5,8,0,2,1698.4,3.2,6.5,3.5,0.093,0.65
1247,35,Male,Bachelor's,HR,Lead,3,1,7597,88,26,2,2,1,5,3,8,5,0,3,2532.33,8.667,22.0,4.0,0.086,0.65
1248,42,Male,Master's,Operations,Mid,6,4,4512,38,23,4,13,3,2,3,8,10,4,2,752.0,3.833,5.429,2.5,0.143,0.9
1249,41,Male,PhD,Sales,Senior,0,0,5231,27,18,2,11,1,4,3,5,8,0,2,5231000000.0,18000000.0,27.0,3.5,0.0,0.65
1250,29,Female,Bachelor's,Finance,Mid,4,2,4490,109,1,0,4,1,4,5,8,9,4,2,1122.5,0.25,21.8,4.5,0.138,0.85
1251,28,Female,Bachelor's,Marketing,Mid,9,9,4803,79,17,2,6,4,2,1,7,7,8,1,533.67,1.889,7.9,1.5,0.321,0.7
1252,24,Female,Bachelor's,HR,Senior,2,2,6093,62,16,13,0,4,4,5,3,6,0,3,3046.5,8.0,20.667,4.5,0.083,0.45
1253,38,Male,Bachelor's,Sales,Lead,0,0,8889,63,23,4,5,6,5,5,4,7,0,3,8889000000.0,23000000.0,63.0,5.0,0.0,0.55
1254,54,Male,Bachelor's,Engineering,Senior,2,2,7030,11,5,0,3,3,4,4,7,7,1,1,3515.0,2.5,3.667,4.0,0.037,0.7
1255,33,Female,High School,Marketing,Mid,6,6,5183,40,20,10,0,2,1,3,4,3,4,1,863.83,3.333,5.714,2.0,0.182,0.35
1256,43,Male,Master's,Operations,Junior,0,0,2797,115,21,1,0,3,3,3,6,6,0,3,2797000000.0,21000000.0,115.0,3.0,0.0,0.6
1257,43,Male,Bachelor's,Engineering,Junior,1,1,3184,28,10,1,0,3,3,3,2,6,1,1,3184.0,10.0,14.0,3.0,0.023,0.4
1258,51,Female,Bachelor's,Sales,Mid,0,0,4397,22,26,1,5,0,3,2,2,9,0,1,4397000000.0,26000000.0,22.0,2.5,0.0,0.55
1259,59,Female,Master's,Sales,Junior,7,6,3033,84,6,4,0,5,5,3,3,1,1,1,433.29,0.857,10.5,4.0,0.119,0.2
1260,59,Male,Master's,Operations,Senior,0,0,7489,79,12,3,2,1,4,2,10,7,0,3,7489000000.0,12000000.0,79.0,3.0,0.0,0.85
1261,29,Male,Bachelor's,HR,Mid,5,3,4564,116,10,3,1,0,3,4,7,1,2,2,912.8,2.0,19.333,3.5,0.172,0.4
1262,48,Female,Bachelor's,Operations,Senior,2,2,7607,50,22,6,3,6,5,3,3,10,2,2,3803.5,11.0,16.667,4.0,0.042,0.65
1263,48,Male,Bachelor's,Finance,Mid,7,3,4538,111,17,1,4,5,4,3,3,4,6,3,648.29,2.429,13.875,3.5,0.146,0.35
1264,55,Female,Master's,Engineering,Senior,16,15,7459,104,2,7,4,6,3,4,4,7,13,2,466.19,0.125,6.118,3.5,0.291,0.55
1265,42,Female,Master's,HR,Mid,0,0,3671,44,19,0,2,1,3,5,10,6,0,3,3671000000.0,19000000.0,44.0,4.0,0.0,0.8
1266,51,Non-binary,Master's,Marketing,Junior,1,1,2740,89,20,7,2,6,3,4,6,6,1,2,2740.0,20.0,44.5,3.5,0.02,0.6
1267,54,Male,Bachelor's,Product,Junior,8,2,3179,100,6,5,2,3,5,3,1,5,2,2,397.37,0.75,11.111,4.0,0.148,0.3
1268,49,Female,Master's,Finance,Mid,1,1,4924,21,28,5,7,7,4,4,6,7,0,3,4924.0,28.0,10.5,4.0,0.02,0.65
1269,54,Female,High School,HR,Lead,1,1,8557,114,28,3,1,1,5,4,8,9,0,3,8556.99,28.0,57.0,4.5,0.019,0.85
1270,26,Male,Bachelor's,Product,Junior,8,4,3510,9,27,5,1,2,3,5,8,6,1,3,438.75,3.375,1.0,4.0,0.308,0.7
1271,40,Male,Bachelor's,Product,Senior,21,10,6620,6,13,0,5,2,5,3,6,10,15,2,315.24,0.619,0.273,4.0,0.525,0.8
1272,25,Female,High School,Engineering,Manager,4,1,11714,72,9,9,1,3,2,5,6,7,2,3,2928.5,2.25,14.4,3.5,0.16,0.65
1273,56,Male,Bachelor's,Sales,Senior,1,0,7438,88,12,0,7,6,5,3,3,9,0,3,7437.99,12.0,44.0,4.0,0.018,0.6
1274,38,Male,Master's,Marketing,Junior,2,2,2502,109,18,0,1,4,5,5,2,7,2,3,1251.0,9.0,36.333,5.0,0.053,0.45
1275,49,Male,Master's,Operations,Lead,0,0,7284,14,8,4,4,2,3,3,7,6,0,1,7284000000.0,8000000.0,14.0,3.0,0.0,0.65
1276,51,Female,Bachelor's,Engineering,Junior,7,2,3581,76,25,6,0,3,4,5,8,3,7,2,511.57,3.571,9.5,4.5,0.137,0.55
1277,50,Female,Bachelor's,Finance,Mid,7,5,4355,105,18,0,1,0,4,5,10,1,3,3,622.14,2.571,13.125,4.5,0.14,0.55
1278,27,Female,Bachelor's,Support,Lead,10,4,6910,45,25,12,1,4,5,2,6,10,9,3,691.0,2.5,4.091,3.5,0.37,0.8
1279,56,Male,Bachelor's,Product,Senior,0,0,8069,89,23,18,6,2,3,5,5,9,0,3,8069000000.0,23000000.0,89.0,4.0,0.0,0.7
1280,58,Male,High School,Finance,Mid,4,2,4713,84,25,4,13,7,4,2,4,7,0,3,1178.25,6.25,16.8,3.0,0.069,0.55
1281,45,Female,Master's,Product,Mid,1,1,5616,86,22,3,2,3,5,3,1,3,1,2,5615.99,22.0,43.0,4.0,0.022,0.2
1282,50,Male,Bachelor's,Sales,Mid,2,2,4322,60,2,6,6,3,4,3,9,10,0,3,2161.0,1.0,20.0,3.5,0.04,0.95
1283,52,Male,Bachelor's,Support,Mid,7,6,4278,107,8,1,4,0,3,5,10,9,6,2,611.14,1.143,13.375,4.0,0.135,0.95
1284,56,Female,High School,Sales,Mid,1,0,4525,91,10,3,13,7,5,3,4,3,1,2,4525.0,10.0,45.5,4.0,0.018,0.35
1285,54,Non-binary,Master's,Marketing,Manager,5,4,10737,60,9,12,6,0,1,4,2,3,0,1,2147.4,1.8,10.0,2.5,0.093,0.25
1286,42,Female,Master's,Operations,Manager,5,3,10298,50,28,15,0,4,4,4,4,7,2,2,2059.6,5.6,8.333,4.0,0.119,0.55
1287,53,Female,Master's,Marketing,Lead,15,9,7790,37,24,13,4,5,3,5,5,2,3,2,519.33,1.6,2.312,4.0,0.283,0.35
1288,44,Non-binary,Master's,Sales,Mid,7,1,3642,11,18,1,3,2,3,4,2,10,2,1,520.29,2.571,1.375,3.5,0.159,0.6
1289,54,Male,Bachelor's,Sales,Senior,8,3,7123,87,8,1,0,3,4,3,7,7,7,2,890.37,1.0,9.667,3.5,0.148,0.7
1290,24,Female,Bachelor's,Finance,Lead,3,1,9568,76,19,1,1,4,3,3,3,7,0,2,3189.33,6.333,19.0,3.0,0.125,0.5
1291,39,Non-binary,Master's,Sales,Lead,1,0,9192,103,3,2,10,6,4,2,8,1,0,1,9191.99,3.0,51.5,3.0,0.026,0.45
1292,46,Male,Bachelor's,Support,Mid,2,1,3665,111,9,1,10,4,4,4,4,10,1,3,1832.5,4.5,37.0,4.0,0.043,0.7
1293,52,Female,Bachelor's,Support,Junior,3,0,2153,65,13,2,6,6,3,3,5,2,2,1,717.67,4.333,16.25,3.0,0.058,0.35
1294,24,Female,High School,HR,Junior,5,1,3002,53,9,4,16,0,3,3,3,5,4,1,600.4,1.8,8.833,3.0,0.208,0.4
1295,45,Female,High School,Product,Senior,4,0,6662,38,25,7,6,3,4,5,5,4,4,3,1665.5,6.25,7.6,4.5,0.089,0.45
1296,53,Female,Bachelor's,Engineering,Senior,2,0,8721,75,20,6,0,1,3,3,9,3,0,3,4360.5,10.0,25.0,3.0,0.038,0.6
1297,43,Female,Bachelor's,Sales,Lead,1,0,8207,38,12,8,1,5,4,4,2,10,0,2,8206.99,12.0,19.0,4.0,0.023,0.6
1298,44,Female,Master's,Marketing,Mid,0,0,4228,114,23,0,0,5,4,3,7,8,0,3,4228000000.0,23000000.0,114.0,3.5,0.0,0.75
1299,23,Male,Bachelor's,Operations,Junior,5,4,2420,77,13,0,0,0,5,2,10,7,1,3,484.0,2.6,12.833,3.5,0.217,0.85
1300,48,Female,Bachelor's,Product,Mid,5,0,4789,29,8,7,0,6,4,3,8,9,3,2,957.8,1.6,4.833,3.5,0.104,0.85
1301,23,Male,Bachelor's,Product,Mid,5,5,5505,104,15,3,2,3,1,3,3,3,0,1,1101.0,3.0,17.333,2.0,0.217,0.3
1302,47,Male,High School,Operations,Junior,2,0,2847,113,29,4,7,7,5,5,4,10,1,3,1423.5,14.5,37.667,5.0,0.043,0.7
1303,38,Male,Bachelor's,Operations,Senior,1,0,6543,106,13,0,7,4,5,3,10,1,0,3,6542.99,13.0,53.0,4.0,0.026,0.55
1304,54,Male,Bachelor's,Product,Mid,7,5,5262,47,21,1,3,5,4,3,2,9,5,3,751.71,3.0,5.875,3.5,0.13,0.55
1305,30,Male,Bachelor's,HR,Senior,7,6,5633,82,13,5,10,4,5,4,10,9,3,3,804.71,1.857,10.25,4.5,0.233,0.95
1306,50,Female,Bachelor's,Marketing,Mid,3,0,4601,30,17,9,2,2,4,4,9,1,0,2,1533.67,5.667,7.5,4.0,0.06,0.5
1307,47,Female,Bachelor's,HR,Mid,4,2,5065,106,15,12,8,1,4,4,3,8,3,3,1266.25,3.75,21.2,4.0,0.085,0.55
1308,56,Female,High School,Sales,Mid,2,0,4408,113,25,3,2,0,3,5,9,10,0,3,2204.0,12.5,37.667,4.0,0.036,0.95
1309,46,Male,High School,Engineering,Lead,6,4,9904,106,22,3,1,6,4,4,7,1,6,3,1650.67,3.667,15.143,4.0,0.13,0.4
1310,45,Female,Bachelor's,Operations,Junior,9,1,2359,24,19,8,9,5,3,3,6,6,0,2,262.11,2.111,2.4,3.0,0.2,0.6
1311,34,Female,High School,Support,Lead,5,5,6776,67,3,3,1,7,2,4,3,9,4,1,1355.2,0.6,11.167,3.0,0.147,0.6
1312,28,Female,Bachelor's,Marketing,Mid,3,3,3173,113,14,3,2,2,1,4,7,3,1,2,1057.67,4.667,28.25,2.5,0.107,0.5
1313,57,Male,Bachelor's,Operations,Lead,3,1,8237,50,10,11,1,7,3,3,3,6,1,1,2745.67,3.333,12.5,3.0,0.053,0.45
1314,41,Male,Bachelor's,HR,Lead,5,0,7247,12,17,7,4,2,3,3,6,3,2,1,1449.4,3.4,2.0,3.0,0.122,0.45
1315,22,Male,Bachelor's,Finance,Mid,5,5,4194,99,29,11,21,1,4,3,8,5,1,3,838.8,5.8,16.5,3.5,0.227,0.65
1316,29,Male,Master's,Sales,Senior,4,4,7392,62,8,1,0,0,3,2,5,7,4,2,1848.0,2.0,12.4,2.5,0.138,0.6
1317,37,Male,Master's,Engineering,Junior,4,3,2898,41,18,3,9,0,5,3,3,10,4,3,724.5,4.5,8.2,4.0,0.108,0.65
1318,35,Female,Master's,Sales,Lead,0,0,8413,53,12,9,0,4,3,2,6,4,0,1,8413000000.0,12000000.0,53.0,2.5,0.0,0.5
1319,33,Male,Master's,Finance,Mid,15,7,5733,100,17,0,1,0,3,5,8,4,11,2,382.2,1.133,6.25,4.0,0.455,0.6
1320,44,Male,Bachelor's,Engineering,Mid,7,1,4653,66,23,7,0,2,2,5,10,7,5,3,664.71,3.286,8.25,3.5,0.159,0.85
1321,36,Male,Master's,Finance,Senior,2,0,6350,79,11,1,5,4,3,4,3,5,0,1,3175.0,5.5,26.333,3.5,0.056,0.4
1322,49,Male,Bachelor's,Sales,Lead,4,1,8942,89,9,8,0,0,1,4,5,1,0,1,2235.5,2.25,17.8,2.5,0.082,0.3
1323,55,Male,Bachelor's,HR,Junior,0,0,2787,103,22,4,3,6,4,3,9,10,0,3,2787000000.0,22000000.0,103.0,3.5,0.0,0.95
1324,23,Male,Bachelor's,Product,Senior,0,0,6582,55,24,1,1,6,4,5,10,2,0,3,6582000000.0,24000000.0,55.0,4.5,0.0,0.6
1325,53,Male,Bachelor's,Sales,Mid,1,0,4770,102,24,3,0,1,3,4,10,6,1,3,4770.0,24.0,51.0,3.5,0.019,0.8
1326,44,Female,Master's,Sales,Mid,5,2,4849,18,25,5,5,2,3,2,3,9,3,1,969.8,5.0,3.0,2.5,0.114,0.6
1327,43,Non-binary,Bachelor's,Sales,Senior,9,4,5459,45,23,5,0,3,1,2,2,7,5,1,606.56,2.556,4.5,1.5,0.209,0.45
1328,46,Male,Master's,Marketing,Mid,4,3,4724,14,25,2,1,1,5,3,8,4,2,1,1181.0,6.25,2.8,4.0,0.087,0.6
1329,43,Male,Bachelor's,Finance,Mid,3,3,5438,31,15,11,1,1,4,1,7,2,0,1,1812.67,5.0,7.75,2.5,0.07,0.45
1330,43,Female,Bachelor's,Support,Lead,2,2,6902,48,9,3,3,0,2,3,9,4,0,2,3451.0,4.5,16.0,2.5,0.047,0.65
1331,27,Male,Bachelor's,Finance,Junior,0,0,3375,20,12,3,4,4,3,2,4,5,0,1,3375000000.0,12000000.0,20.0,2.5,0.0,0.45
1332,36,Male,Bachelor's,Operations,Senior,0,0,6960,64,11,0,0,7,5,3,3,2,0,2,6960000000.0,11000000.0,64.0,4.0,0.0,0.25
1333,58,Female,Master's,Finance,Junior,7,6,3030,69,17,12,1,4,3,3,10,1,4,2,432.86,2.429,8.625,3.0,0.121,0.55
1334,54,Male,Bachelor's,Operations,Junior,13,1,2387,26,6,0,2,6,4,5,5,4,5,2,183.62,0.462,1.857,4.5,0.241,0.45
1335,29,Female,Bachelor's,Marketing,Junior,3,1,2369,22,28,3,1,2,3,3,1,6,0,1,789.67,9.333,5.5,3.0,0.103,0.35
1336,26,Female,Master's,HR,Senior,5,1,6226,46,8,8,8,0,4,3,5,1,0,1,1245.2,1.6,7.667,3.5,0.192,0.3
1337,25,Male,Bachelor's,Operations,Senior,12,1,6606,94,10,1,6,4,5,4,3,1,10,1,550.5,0.833,7.231,4.5,0.48,0.2
1338,27,Male,PhD,Sales,Junior,0,0,2660,11,25,3,3,6,5,5,1,9,0,1,2660000000.0,25000000.0,11.0,5.0,0.0,0.5
1339,53,Female,Bachelor's,HR,Junior,7,4,2000,84,15,1,1,5,4,3,3,5,5,2,285.71,2.143,10.5,3.5,0.132,0.4
1340,51,Male,Bachelor's,Product,Lead,4,0,11151,115,4,7,4,7,3,5,5,2,0,3,2787.75,1.0,23.0,4.0,0.078,0.35
1341,56,Male,Bachelor's,Marketing,Junior,4,4,2674,65,29,4,7,3,4,3,5,2,2,3,668.5,7.25,13.0,3.5,0.071,0.35
1342,37,Female,Bachelor's,Finance,Lead,1,0,9139,4,18,9,3,5,3,3,10,4,0,2,9138.99,18.0,2.0,3.0,0.027,0.7
1343,34,Female,Bachelor's,Operations,Junior,5,4,2714,8,11,11,6,7,5,3,8,2,2,2,542.8,2.2,1.333,4.0,0.147,0.5
1344,51,Male,Bachelor's,Support,Senior,7,7,6482,19,9,5,5,0,4,4,1,4,0,2,926.0,1.286,2.375,4.0,0.137,0.25
1345,40,Female,Master's,Sales,Mid,0,0,3299,109,9,6,3,0,3,3,7,6,0,2,3299000000.0,9000000.0,109.0,3.0,0.0,0.65
1346,38,Male,Master's,Engineering,Lead,3,0,10738,81,28,3,1,4,1,4,5,7,1,1,3579.33,9.333,20.25,2.5,0.079,0.6
1347,40,Female,Bachelor's,Product,Senior,0,0,6697,62,8,2,5,7,4,3,3,6,0,1,6697000000.0,8000000.0,62.0,3.5,0.0,0.45
1348,49,Female,Bachelor's,Engineering,Mid,10,10,5687,85,3,5,0,1,5,4,4,4,5,2,568.7,0.3,7.727,4.5,0.204,0.4
1349,47,Female,Bachelor's,HR,Junior,3,0,2531,71,21,11,6,0,4,3,3,10,2,3,843.67,7.0,17.75,3.5,0.064,0.65
1350,58,Male,High School,Finance,Senior,8,0,7976,97,18,2,6,1,3,3,8,3,0,2,997.0,2.25,10.778,3.0,0.138,0.55
1351,47,Non-binary,Master's,Support,Senior,2,1,5344,72,14,1,6,2,1,4,4,4,1,1,2672.0,7.0,24.0,2.5,0.043,0.4
1352,44,Male,Bachelor's,Engineering,Junior,0,0,2641,70,3,2,2,6,3,4,3,5,0,1,2641000000.0,3000000.0,70.0,3.5,0.0,0.4
1353,30,Female,High School,HR,Junior,0,0,2387,29,17,2,0,2,5,3,2,4,0,2,2387000000.0,17000000.0,29.0,4.0,0.0,0.3
1354,33,Male,High School,Marketing,Lead,1,1,8650,81,4,0,0,7,5,4,3,3,0,3,8649.99,4.0,40.5,4.5,0.03,0.3
1355,22,Male,PhD,HR,Mid,1,1,4589,90,21,3,5,7,5,4,7,1,1,3,4589.0,21.0,45.0,4.5,0.045,0.4
1356,22,Male,High School,Product,Senior,4,2,6897,15,28,3,8,4,4,3,6,3,3,2,1724.25,7.0,3.0,3.5,0.182,0.45
1357,55,Female,Bachelor's,Support,Mid,0,0,4135,84,18,4,4,2,4,5,10,5,0,3,4135000000.0,18000000.0,84.0,4.5,0.0,0.75
1358,53,Non-binary,Bachelor's,Support,Lead,3,3,6663,4,15,2,0,5,4,4,5,6,1,2,2221.0,5.0,1.0,4.0,0.057,0.55
1359,46,Male,Bachelor's,HR,Lead,2,1,8203,118,19,4,10,7,4,3,8,4,0,3,4101.5,9.5,39.333,3.5,0.043,0.6
1360,22,Male,Bachelor's,Product,Manager,4,1,11368,28,28,10,18,5,4,3,1,1,4,1,2842.0,7.0,5.6,3.5,0.182,0.1
