employee_id,age,gender,education_level,department,job_level,years_at_company,years_in_role,monthly_salary,training_hours_per_year,num_projects_completed,overtime_hours_per_month,absenteeism_days,certifications_earned,manager_rating,peer_rating,work_life_balance_score,job_satisfaction_score,last_promotion_years_ago,performance_score
2094,46,Female,Bachelor's,Finance,Mid,8,5,6286,53,29,2,2,5,3,4,7,6,2,2
2095,30,Female,PhD,Product,Lead,1,0,10390,4,5,9,1,3,3,5,2,8,0,2
2096,43,Female,Bachelor's,Operations,Mid,1,0,3337,16,13,1,5,7,4,5,9,10,0,3
2097,25,Female,High School,Marketing,Manager,5,4,9699,100,25,4,5,2,2,4,9,6,4,2
2098,47,Male,Master's,Sales,Junior,3,2,2783,77,10,6,3,4,4,3,9,6,0,3
2099,50,Male,High School,Operations,Senior,3,1,6304,102,3,11,1,1,4,1,5,6,3,2
2100,55,Female,PhD,Finance,Senior,1,1,6951,40,23,10,10,5,4,2,10,4,1,2
2101,44,Female,PhD,Sales,Senior,0,0,7043,91,25,3,3,4,4,5,9,3,0,3
2102,58,Male,Bachelor's,Sales,Mid,2,1,4013,94,27,5,6,4,3,3,1,1,2,1
2103,32,Female,Bachelor's,Finance,Manager,0,0,10413,80,13,2,0,4,4,5,2,2,0,3
2104,27,Female,Bachelor's,Support,Senior,11,5,5988,34,27,3,1,0,5,3,10,2,10,2
2105,39,Male,Bachelor's,Engineering,Mid,0,0,4866,39,12,11,8,4,4,4,5,10,0,3
2106,42,Non-binary,High School,Product,Senior,2,0,8232,21,4,13,0,6,4,1,5,7,1,1
2107,57,Female,Bachelor's,Operations,Mid,0,0,3596,108,10,11,2,3,4,3,6,6,0,2
2108,59,Male,Bachelor's,Finance,Mid,0,0,5882,47,26,0,2,0,3,3,8,8,0,3
2109,55,Female,Bachelor's,Marketing,Mid,5,2,4036,52,3,9,5,6,4,4,1,9,0,2
2110,38,Male,PhD,HR,Lead,5,0,7739,92,17,14,1,0,5,3,10,5,2,3
2111,58,Female,Master's,Finance,Mid,0,0,5165,9,9,2,0,4,1,4,9,3,0,1
2112,46,Male,Master's,Product,Senior,0,0,7370,17,29,3,10,5,5,3,4,4,0,1
2113,59,Male,Bachelor's,Product,Mid,0,0,5283,98,1,7,3,5,3,4,8,8,0,1
2114,33,Non-binary,Master's,Sales,Mid,7,4,4847,107,18,4,0,5,4,2,5,3,7,2
2115,44,Female,Bachelor's,Sales,Manager,4,0,11554,79,9,25,0,5,5,4,1,2,0,3
2116,43,Male,Master's,Finance,Senior,0,0,8093,113,21,3,26,3,5,3,9,7,0,3
2117,42,Male,PhD,HR,Manager,3,3,9418,48,20,6,0,7,5,4,8,4,0,3
2118,48,Female,Bachelor's,Support,Junior,6,6,2217,70,25,7,3,5,5,3,5,8,3,3
2119,52,Male,Master's,Finance,Junior,10,6,3704,29,9,3,2,1,3,4,4,1,6,1
2120,27,Male,Master's,HR,Lead,13,13,8668,18,2,9,8,4,4,5,8,8,11,2
2121,48,Male,Master's,Support,Senior,1,0,5106,54,19,3,5,0,3,1,9,5,0,1
2122,55,Male,Master's,HR,Junior,0,0,2524,59,28,2,3,1,3,1,7,2,0,1
2123,33,Female,Bachelor's,Product,Mid,1,0,5033,86,16,0,0,5,3,4,4,1,1,1
2124,28,Female,Bachelor's,Product,Lead,7,0,9761,71,3,2,8,1,4,4,7,6,2,3
2125,31,Male,High School,Product,Mid,17,7,4567,80,16,6,2,0,4,3,6,9,1,3
2126,38,Female,Master's,Marketing,Senior,3,0,6292,20,21,12,10,5,5,3,3,9,0,1
2127,47,Male,High School,Product,Mid,1,1,6151,25,13,1,2,1,4,1,10,9,0,2
2128,42,Non-binary,Master's,Operations,Mid,2,2,4407,27,3,2,4,3,1,3,3,4,1,1
2129,49,Non-binary,Bachelor's,Sales,Manager,1,1,7915,38,10,0,0,3,4,3,1,6,0,2
2130,23,Male,Bachelor's,Sales,Junior,1,0,3084,32,22,5,5,4,3,4,5,10,1,3
2131,22,Female,Bachelor's,HR,Mid,4,2,4620,39,18,16,1,7,4,3,8,6,0,3
2132,57,Female,Master's,Sales,Lead,0,0,8395,82,6,5,1,4,5,4,6,5,0,3
2133,47,Male,Bachelor's,Engineering,Junior,1,1,3483,28,6,4,0,6,4,5,8,2,1,2
2134,50,Male,Bachelor's,Support,Mid,5,2,3427,19,18,4,0,1,5,3,7,7,3,2
2135,42,Male,Bachelor's,HR,Senior,0,0,5956,19,6,0,0,0,4,4,2,1,0,1
2136,32,Female,Bachelor's,Sales,Mid,0,0,5270,73,6,6,1,3,4,5,8,6,0,3
2137,32,Non-binary,Bachelor's,Engineering,Mid,1,0,5269,11,22,4,8,2,4,3,4,5,0,2
2138,57,Female,Master's,Support,Mid,10,3,3048,119,28,5,1,7,1,3,5,5,9,2
2139,56,Female,Bachelor's,Marketing,Senior,7,6,6520,96,13,11,5,4,1,5,8,8,1,3
2140,55,Female,High School,Sales,Senior,0,0,6820,119,14,7,0,6,2,5,5,9,0,2
2141,45,Female,Master's,Engineering,Senior,3,3,9098,24,21,7,3,3,3,3,5,7,0,2
2142,43,Female,PhD,Finance,Junior,1,0,3004,24,7,13,2,6,3,2,6,10,1,1
2143,26,Male,Bachelor's,Operations,Senior,5,4,5986,116,13,22,15,5,5,3,7,8,1,3
2144,54,Female,Bachelor's,Finance,Manager,6,5,12701,3,15,4,7,1,4,3,9,2,3,2
2145,57,Female,Master's,Engineering,Mid,9,4,5482,3,12,0,2,6,4,3,7,2,4,1
2146,41,Male,PhD,HR,Senior,3,1,5781,8,21,3,5,7,3,4,6,8,1,3
2147,40,Female,Master's,Product,Senior,25,15,8714,14,27,7,0,3,3,5,10,6,15,2
2148,56,Male,Bachelor's,Product,Lead,19,6,10087,119,1,0,3,3,3,3,4,8,3,3
2149,38,Female,Bachelor's,Product,Manager,10,9,11982,25,28,0,0,1,4,4,10,9,2,3
2150,55,Female,Master's,Support,Junior,4,3,2290,78,25,0,1,4,4,2,2,9,0,3
2151,30,Male,Bachelor's,HR,Mid,2,2,3720,89,3,6,1,4,4,1,9,6,1,1
2152,47,Male,Bachelor's,Support,Mid,2,2,3552,91,18,3,5,2,4,4,10,8,0,3
2153,23,Male,Master's,Sales,Mid,0,0,4584,70,26,2,2,7,4,2,5,2,0,2
2154,30,Female,Master's,Product,Junior,1,0,3064,31,22,0,5,2,2,3,5,8,1,2
2155,30,Male,Bachelor's,Finance,Lead,6,2,10708,75,8,6,2,4,4,5,3,3,1,3
2156,38,Female,Master's,HR,Junior,4,4,2554,98,2,1,0,4,4,3,3,1,1,2
2157,22,Male,Bachelor's,HR,Mid,12,12,4522,51,4,1,5,7,4,4,1,7,12,1
2158,46,Non-binary,Bachelor's,Product,Senior,0,0,7819,31,18,5,7,6,3,3,5,1,0,1
2159,46,Non-binary,Master's,Finance,Junior,0,0,3316,8,28,4,9,7,3,1,3,1,0,1
2160,56,Male,Bachelor's,Marketing,Lead,7,6,8642,77,28,2,3,4,3,4,2,1,0,2
2161,24,Female,Bachelor's,HR,Lead,2,2,7927,12,25,5,5,4,5,4,9,4,2,3
2162,58,Male,PhD,Product,Mid,0,0,5201,55,26,1,5,3,4,3,10,4,0,3
2163,51,Female,Bachelor's,Operations,Mid,28,14,3768,43,13,7,0,2,5,4,6,10,15,3
2164,59,Male,Bachelor's,Engineering,Junior,7,3,3414,96,15,1,0,1,4,5,3,6,2,3
2165,55,Male,PhD,Support,Senior,2,2,5602,95,2,0,0,7,3,4,7,10,2,1
2166,33,Male,Master's,Sales,Junior,8,6,2611,82,10,7,1,0,4,3,9,3,5,2
2167,40,Male,Master's,HR,Senior,5,5,6941,29,2,6,2,1,1,4,9,10,0,1
2168,58,Male,Master's,Operations,Lead,7,1,6926,15,29,1,24,7,5,4,1,6,1,2
2169,38,Female,Bachelor's,Operations,Junior,8,1,2394,11,21,0,2,5,5,4,2,7,8,2
2170,31,Non-binary,Master's,HR,Lead,0,0,8730,73,12,9,5,7,4,3,8,1,0,2
2171,33,Male,Bachelor's,Marketing,Junior,4,2,2707,65,5,7,4,0,4,2,1,6,0,1
2172,37,Female,Master's,Engineering,Lead,0,0,10242,17,12,1,0,3,4,4,3,10,0,3
2173,45,Male,Bachelor's,Sales,Junior,0,0,2819,12,23,5,0,5,5,3,7,1,0,2
2174,40,Female,Bachelor's,HR,Senior,11,3,6362,92,1,0,3,2,3,4,8,7,9,2
2175,29,Female,Bachelor's,Support,Mid,3,3,3181,23,28,3,4,0,4,5,5,10,1,3
2176,52,Female,Bachelor's,Sales,Lead,6,5,8404,101,2,0,25,4,4,5,2,5,0,2
2177,42,Non-binary,Master's,Finance,Mid,9,7,5808,11,27,2,1,5,5,3,3,10,3,3
2178,38,Male,Bachelor's,Operations,Junior,14,9,2335,59,16,0,9,3,5,3,9,4,6,2
2179,44,Female,Bachelor's,Operations,Senior,10,9,6051,59,27,3,1,7,5,4,10,1,3,3
2180,58,Female,Bachelor's,HR,Mid,3,2,3940,92,22,2,4,7,4,4,7,9,0,3
2181,37,Male,Bachelor's,HR,Senior,2,1,6195,85,2,2,3,0,3,5,1,7,1,3
2182,27,Non-binary,Master's,Support,Lead,0,0,6709,99,16,0,0,4,4,4,3,2,0,2
2183,29,Male,Master's,Finance,Mid,2,1,5243,0,20,2,0,5,4,3,9,4,1,2
2184,46,Female,Master's,Marketing,Mid,2,2,4461,42,26,7,0,3,4,4,7,4,0,3
2185,39,Male,Master's,HR,Junior,4,3,2693,54,16,2,1,7,1,4,2,8,0,2
2186,46,Male,Master's,Operations,Senior,5,5,5593,39,6,6,5,5,4,4,6,2,0,1
2187,33,Female,Bachelor's,Sales,Mid,19,18,4427,63,13,2,0,0,3,4,9,5,13,2
2188,36,Female,Master's,Engineering,Mid,6,5,5294,33,12,2,3,4,5,3,4,10,3,1
2189,47,Male,Master's,Product,Junior,5,4,3267,33,23,4,1,2,3,1,10,8,4,2
2190,47,Male,Bachelor's,Sales,Mid,2,0,4219,47,10,15,6,6,4,3,2,6,1,1
2191,53,Female,Master's,Marketing,Manager,0,0,10983,32,5,0,6,3,3,3,3,4,0,1
2192,31,Male,Master's,Engineering,Mid,1,1,6059,67,8,0,5,0,3,2,7,5,0,1
2193,37,Male,Bachelor's,Sales,Senior,7,7,6195,101,6,4,2,7,5,4,4,2,0,3
2194,28,Female,Bachelor's,Sales,Senior,1,0,6537,29,5,14,1,4,3,3,7,5,0,1
2195,38,Female,Bachelor's,Finance,Senior,6,2,7101,116,20,22,6,2,2,5,5,3,3,2
2196,44,Male,PhD,Product,Mid,4,1,6579,115,22,3,0,5,2,3,8,3,3,1
2197,47,Female,Master's,Support,Senior,0,0,5383,109,6,3,1,4,4,2,8,7,0,3
2198,42,Female,Bachelor's,Marketing,Lead,1,0,9707,83,22,5,0,6,4,3,5,3,1,2
2199,43,Female,Master's,Operations,Junior,3,0,2183,89,17,4,4,2,3,3,7,4,2,2
2200,28,Female,Bachelor's,Finance,Mid,2,2,4505,78,6,5,4,0,4,5,6,7,2,2
2201,35,Male,Bachelor's,Engineering,Junior,7,0,3026,70,17,10,4,7,2,1,8,3,3,1
2202,36,Male,Master's,Product,Mid,6,0,4767,70,5,6,2,4,5,3,9,10,1,3
2203,28,Male,Master's,Operations,Mid,4,0,4055,113,23,3,0,6,5,5,5,10,4,3
2204,30,Female,Bachelor's,Finance,Senior,8,6,6968,28,17,3,9,4,5,3,7,2,1,1
2205,29,Male,Bachelor's,Product,Junior,4,0,2868,22,29,5,2,1,5,2,1,10,3,2
2206,44,Female,Bachelor's,Support,Mid,16,0,4184,33,17,3,2,3,3,3,8,7,8,1
2207,50,Male,Bachelor's,Marketing,Senior,1,1,7365,83,29,3,3,4,3,3,3,5,1,2
2208,39,Male,Bachelor's,HR,Mid,6,3,4562,14,13,0,0,6,4,3,1,1,0,1
2209,52,Female,Bachelor's,Support,Senior,2,1,5919,96,22,0,0,2,2,3,6,10,1,3
2210,51,Male,Bachelor's,HR,Mid,1,1,4205,52,7,3,2,3,3,4,8,8,0,3
2211,56,Male,Bachelor's,Engineering,Manager,0,0,11839,16,22,8,1,0,2,5,3,3,0,1
2212,39,Female,High School,HR,Mid,4,3,3769,63,21,1,1,6,4,1,1,7,3,1
2213,38,Male,Bachelor's,Finance,Senior,1,1,7772,83,6,3,8,3,4,3,3,6,1,2
2214,35,Female,Master's,Engineering,Lead,1,1,9083,60,29,2,3,1,3,3,5,10,0,3
2215,52,Female,Master's,Operations,Mid,23,17,3752,56,14,0,2,7,1,4,8,6,9,1
2216,45,Male,Bachelor's,Support,Junior,8,2,2509,76,16,15,4,0,4,3,9,8,1,2
2217,56,Female,High School,Support,Senior,6,5,6694,107,3,9,12,4,1,4,9,4,5,2
2218,55,Female,Bachelor's,Marketing,Mid,7,3,4547,87,9,0,0,6,5,4,4,4,1,3
2219,24,Male,Bachelor's,Engineering,Lead,17,9,11430,117,15,6,7,5,3,2,8,3,8,1
2220,58,Male,Bachelor's,Operations,Manager,4,0,9347,110,21,2,3,0,4,4,5,1,2,3
2221,47,Male,Bachelor's,Support,Mid,1,1,3248,119,18,26,0,6,3,2,3,10,0,3
2222,44,Female,Bachelor's,Engineering,Mid,9,4,5748,36,28,1,1,7,2,3,5,3,8,1
2223,36,Male,Master's,Sales,Mid,6,6,4844,6,10,1,2,7,4,3,2,1,2,1
2224,25,Female,Bachelor's,Sales,Mid,2,2,4616,7,10,4,4,0,4,3,6,6,1,1
2225,50,Female,Bachelor's,Engineering,Senior,3,0,7928,86,23,9,1,1,5,4,1,8,1,3
2226,43,Female,Master's,Support,Senior,2,1,6166,77,3,1,3,2,4,4,6,3,0,2
2227,46,Male,Bachelor's,Product,Mid,13,10,4694,67,1,6,4,0,2,3,5,4,12,1
2228,34,Male,Bachelor's,HR,Junior,2,0,2306,20,3,0,2,6,3,5,9,5,0,2
2229,39,Female,Bachelor's,Sales,Mid,16,2,4121,60,25,12,7,7,3,3,7,7,6,2
2230,54,Male,Bachelor's,Product,Mid,12,0,5252,109,5,0,8,2,2,2,6,6,8,1
2231,37,Male,Master's,Product,Lead,4,3,8819,73,7,12,2,3,4,2,7,2,0,2
2232,23,Male,Bachelor's,Marketing,Junior,4,4,2445,85,3,3,14,5,5,4,10,7,0,3
2233,56,Male,Bachelor's,Operations,Lead,2,2,7357,93,4,2,0,1,4,5,5,8,1,3
2234,55,Female,Bachelor's,Finance,Senior,0,0,7304,93,17,18,0,7,4,4,1,1,0,2
2235,51,Male,High School,Sales,Senior,0,0,5852,79,3,23,1,4,4,5,9,6,0,3
2236,34,Male,Master's,Engineering,Mid,7,0,5463,74,23,5,3,7,5,3,5,9,0,3
2237,34,Male,Master's,HR,Senior,3,3,7029,85,4,0,3,6,3,3,4,7,1,1
2238,39,Female,Bachelor's,Finance,Senior,0,0,7601,28,2,3,2,6,4,4,6,5,0,2
2239,53,Female,Bachelor's,Operations,Senior,1,1,7213,24,14,3,0,6,5,4,5,10,1,3
2240,53,Male,Bachelor's,Product,Mid,14,0,5903,57,5,3,0,0,3,3,1,10,3,1
2241,56,Female,Master's,Operations,Mid,2,1,4490,13,21,4,7,5,3,5,2,9,0,2
2242,50,Female,Bachelor's,Support,Senior,11,4,5667,77,2,0,8,5,5,1,4,2,7,2
2243,50,Female,High School,Sales,Junior,1,0,2756,65,15,6,4,2,4,3,8,7,0,2
2244,37,Female,Bachelor's,Operations,Mid,3,0,4484,53,11,6,4,0,3,4,5,9,2,2
2245,31,Male,Bachelor's,Operations,Manager,0,0,9207,76,22,0,3,6,4,4,7,2,0,3
2246,51,Male,Bachelor's,HR,Junior,3,1,2029,66,10,4,0,5,3,3,2,10,0,2
2247,46,Male,High School,Support,Mid,5,1,3934,29,20,4,2,7,4,3,8,6,4,2
2248,41,Male,Bachelor's,Support,Mid,1,0,3325,17,1,5,4,6,3,3,5,9,0,1
2249,26,Non-binary,Bachelor's,Product,Senior,4,2,7060,53,19,0,3,6,3,4,4,3,0,1
2250,22,Male,Bachelor's,HR,Junior,5,2,2500,99,14,4,0,6,4,4,9,8,4,3
2251,51,Male,Master's,HR,Senior,5,0,6190,20,25,1,12,1,4,4,6,5,4,2
2252,24,Female,High School,Engineering,Junior,7,5,2791,52,26,3,7,4,5,3,4,7,3,2
2253,35,Female,Bachelor's,Operations,Junior,1,1,2541,82,23,7,1,3,3,5,8,3,0,3
2254,51,Male,Master's,Operations,Senior,4,2,6853,15,29,6,3,7,5,4,3,8,2,2
2255,25,Male,Bachelor's,Support,Mid,19,0,3326,27,22,0,10,3,3,3,10,2,15,1
2256,39,Male,Bachelor's,Operations,Manager,11,3,10802,3,14,4,0,2,3,3,2,8,3,1
2257,58,Female,Master's,Marketing,Junior,15,12,2215,114,1,17,2,5,5,3,7,2,12,2
2258,46,Male,Bachelor's,HR,Mid,2,0,5048,54,25,0,2,3,4,3,4,7,2,1
2259,22,Male,Master's,Finance,Junior,7,0,2876,14,29,9,2,2,3,5,4,2,5,1
2260,36,Female,Bachelor's,Support,Mid,4,3,3804,63,9,6,7,4,3,4,10,7,3,1
2261,30,Male,Bachelor's,Sales,Manager,0,0,8547,64,17,7,1,6,4,5,9,1,0,2
2262,36,Female,Bachelor's,Support,Lead,8,1,7080,111,14,1,0,7,4,3,2,6,5,3
2263,45,Male,Bachelor's,Product,Junior,5,1,3196,110,13,1,0,7,5,4,1,10,4,3
2264,25,Male,Master's,Finance,Senior,1,1,7435,15,13,11,0,0,4,3,7,7,1,2
2265,33,Female,Master's,Product,Senior,0,0,7372,117,6,2,2,1,5,2,8,4,0,3
2266,58,Female,Master's,Engineering,Junior,9,1,2942,19,7,0,5,4,4,4,3,1,8,1
2267,58,Male,PhD,Engineering,Junior,0,0,3617,63,2,4,0,4,5,2,2,6,0,1
2268,27,Female,Master's,Product,Lead,0,0,9926,32,26,0,4,3,2,4,4,4,0,1
2269,45,Female,Bachelor's,Operations,Manager,2,2,11059,80,8,7,4,3,5,4,2,3,2,3
2270,32,Female,Bachelor's,Finance,Manager,0,0,10894,68,24,5,1,1,3,4,2,4,0,2
2271,34,Male,Bachelor's,Operations,Senior,12,1,5978,68,6,10,3,7,5,2,5,6,5,2
2272,55,Non-binary,High School,Support,Senior,3,2,6083,57,25,7,4,0,2,4,10,5,1,1
2273,46,Male,Master's,Marketing,Mid,4,2,3664,38,3,0,2,4,4,5,5,2,0,2
2274,28,Male,Bachelor's,Engineering,Junior,13,10,2855,76,18,2,1,5,4,5,8,2,0,3
2275,25,Male,High School,Engineering,Junior,3,3,3606,107,18,7,3,3,5,4,9,3,2,3
2276,29,Male,High School,Finance,Senior,2,1,6621,35,22,2,15,7,4,4,2,6,2,2
2277,41,Female,Bachelor's,Engineering,Senior,7,1,6647,93,23,17,2,4,3,3,1,1,3,1
2278,50,Male,Bachelor's,Marketing,Lead,2,1,9865,67,6,6,1,0,4,4,3,7,0,2
2279,31,Male,Bachelor's,Marketing,Lead,1,1,7153,86,11,0,2,7,3,4,6,8,0,3
2280,55,Female,Bachelor's,Marketing,Lead,6,3,8465,20,3,10,0,2,3,4,5,7,5,1
2281,47,Male,Bachelor's,Sales,Manager,8,3,10614,62,16,0,3,0,3,4,8,3,6,3
2282,24,Male,Master's,Marketing,Junior,7,2,2000,84,5,0,1,4,3,3,8,6,5,2
2283,27,Male,Bachelor's,Marketing,Senior,19,0,6387,5,24,6,0,4,4,2,2,4,12,1
2284,26,Male,Bachelor's,Sales,Senior,7,2,7183,23,22,10,2,1,5,4,9,5,0,3
2285,26,Male,Bachelor's,Operations,Mid,7,2,4314,110,2,3,0,7,5,3,4,3,6,3
2286,44,Female,Bachelor's,Support,Manager,9,8,9404,52,15,1,2,7,2,3,1,5,8,1
2287,30,Male,High School,HR,Lead,0,0,7609,94,16,2,0,7,2,1,2,6,0,1
2288,56,Male,Bachelor's,Engineering,Junior,2,0,3481,82,7,2,0,4,3,3,6,8,2,1
2289,41,Female,Bachelor's,Marketing,Junior,6,4,2444,101,16,1,6,7,3,4,5,6,3,2
2290,56,Female,Bachelor's,Engineering,Senior,4,4,6978,75,24,1,9,7,2,4,7,9,4,3
2291,39,Male,Bachelor's,Finance,Senior,0,0,6526,77,4,4,0,3,3,1,9,10,0,2
2292,38,Female,Bachelor's,Engineering,Manager,1,0,10636,49,28,11,3,5,4,3,6,10,0,3
2293,45,Male,Master's,Product,Junior,2,1,3440,11,16,1,1,1,4,3,6,10,2,2
2294,24,Male,Bachelor's,Operations,Junior,4,0,2121,55,17,1,2,4,4,3,2,10,3,2
2295,53,Female,PhD,Support,Mid,8,3,3852,119,2,9,2,7,3,3,7,4,2,1
2296,56,Male,Bachelor's,Sales,Junior,13,2,2676,14,16,6,1,0,4,5,2,2,5,1
2297,59,Female,Bachelor's,Engineering,Junior,6,2,3216,82,4,13,4,4,5,1,7,9,5,3
2298,34,Male,Master's,Engineering,Lead,9,7,11695,91,7,0,0,0,3,4,8,3,0,2
2299,46,Female,Master's,Engineering,Mid,3,3,5179,39,18,0,0,0,2,5,1,7,1,1
2300,30,Male,Bachelor's,HR,Mid,2,2,4421,40,6,3,5,4,3,5,9,4,1,2
2301,25,Female,Bachelor's,HR,Junior,2,2,2509,68,18,4,4,0,2,3,8,1,2,2
2302,35,Female,High School,Finance,Mid,4,2,4923,68,28,3,2,5,4,4,9,8,1,3
2303,58,Female,High School,Sales,Lead,0,0,10711,5,7,4,2,2,3,1,5,4,0,1
2304,55,Male,Bachelor's,Engineering,Senior,4,1,6953,86,2,0,2,1,4,3,4,6,4,2
2305,32,Female,Bachelor's,Engineering,Senior,5,1,9172,66,19,3,2,4,3,2,1,7,3,1
2306,24,Female,Bachelor's,Engineering,Mid,2,1,5772,100,9,5,1,6,4,4,9,8,1,3
2307,49,Female,Bachelor's,Engineering,Mid,15,3,5156,32,29,2,2,2,1,2,4,10,11,1
2308,50,Female,Master's,HR,Mid,4,2,4845,42,4,5,3,7,4,4,4,2,1,1
2309,30,Female,Master's,Operations,Mid,1,1,3396,20,14,3,4,0,3,4,4,9,1,2
2310,24,Male,Master's,Operations,Lead,3,2,7503,83,5,2,4,0,1,5,2,10,3,2
2311,46,Male,Bachelor's,Finance,Mid,5,2,4395,64,25,1,1,1,5,4,4,3,4,3
2312,55,Male,Master's,Product,Senior,1,0,8134,102,7,2,2,2,4,3,2,1,0,2
2313,33,Male,Master's,Marketing,Junior,0,0,2332,110,8,0,1,2,2,3,8,2,0,1
2314,30,Non-binary,Bachelor's,Sales,Senior,4,0,7172,16,15,5,3,4,4,2,7,8,2,2
2315,36,Female,Bachelor's,Operations,Lead,14,13,7769,92,27,9,2,7,4,4,10,10,1,3
2316,46,Non-binary,Master's,Product,Senior,3,3,7438,7,19,2,8,0,4,4,2,6,2,2
2317,26,Male,Bachelor's,Support,Senior,11,0,5843,63,27,0,4,6,3,4,2,1,7,1
2318,32,Female,Bachelor's,Support,Manager,9,4,8393,89,11,21,9,3,5,1,2,9,0,2
2319,55,Female,Bachelor's,Engineering,Senior,0,0,7240,27,20,1,4,7,3,4,1,7,0,2
2320,45,Female,Bachelor's,Support,Mid,6,0,4800,97,23,0,14,6,3,4,6,10,3,3
2321,36,Female,Master's,Operations,Mid,2,1,3963,89,4,2,4,4,3,5,6,3,2,2
2322,59,Male,Bachelor's,Finance,Senior,1,1,5836,12,18,6,13,4,4,4,1,7,1,1
2323,29,Female,Bachelor's,Marketing,Senior,5,1,6009,107,14,1,0,4,5,3,1,6,4,3
2324,26,Female,Bachelor's,Operations,Mid,6,5,3638,100,26,4,0,1,5,3,6,3,0,3
2325,47,Male,Bachelor's,Finance,Mid,0,0,5413,12,6,2,3,1,4,3,6,8,0,2
2326,39,Male,Bachelor's,Support,Manager,12,9,8902,37,25,0,16,7,5,4,4,1,0,2
2327,27,Female,Bachelor's,HR,Junior,6,1,2599,24,16,2,2,4,4,4,3,5,5,1
2328,58,Female,Master's,Marketing,Mid,13,4,4213,110,18,6,0,5,4,3,9,8,2,3
2329,34,Non-binary,High School,Finance,Junior,1,1,2916,61,1,4,2,3,5,3,6,3,1,1
2330,49,Female,Bachelor's,Product,Lead,14,11,9528,22,8,0,4,2,1,2,1,10,3,1
2331,26,Male,Master's,Operations,Junior,2,0,2479,85,1,0,1,2,4,5,3,6,1,1
2332,34,Male,Bachelor's,HR,Senior,0,0,6772,20,1,5,5,0,4,3,1,10,0,2
2333,38,Male,Master's,Product,Junior,7,5,3230,53,19,8,14,2,5,3,3,2,4,2
2334,53,Male,Master's,Finance,Senior,6,5,7875,62,21,2,9,6,5,3,2,9,1,2
2335,50,Male,Master's,Finance,Lead,4,2,9974,29,29,4,1,2,5,3,5,2,3,2
2336,24,Male,Bachelor's,Support,Mid,3,0,4081,74,28,0,1,3,5,4,3,5,0,3
2337,55,Male,Bachelor's,Product,Mid,0,0,5358,67,25,1,1,2,4,5,7,3,0,3
2338,48,Female,Bachelor's,Operations,Mid,4,3,4316,96,27,0,2,6,1,3,8,10,3,3
2339,34,Male,Bachelor's,Marketing,Mid,2,1,4895,110,10,7,0,3,1,4,7,9,1,2
2340,54,Female,Master's,HR,Lead,4,3,7390,75,18,2,5,1,4,3,2,9,4,2
2341,27,Female,Master's,Support,Mid,2,1,3429,72,12,8,1,3,3,5,10,7,2,3
2342,45,Male,Master's,Engineering,Senior,16,1,7161,31,28,6,8,1,4,3,10,10,6,3
2343,40,Male,Master's,Sales,Junior,4,2,2800,74,17,8,10,3,3,1,7,5,4,1
2344,37,Male,Master's,Marketing,Junior,6,0,2138,100,1,1,0,4,5,4,10,9,1,3
2345,49,Male,Bachelor's,Support,Mid,13,9,3923,23,8,1,17,6,3,3,3,7,1,1
2346,54,Female,Bachelor's,HR,Senior,4,1,6181,6,10,17,4,5,5,1,7,2,2,1
2347,34,Male,Master's,Product,Mid,0,0,5799,71,26,6,2,7,5,4,1,10,0,3
2348,46,Male,Bachelor's,Finance,Senior,0,0,6996,96,10,8,1,1,4,4,2,1,0,3
2349,57,Male,High School,Product,Junior,6,5,3061,88,18,0,2,1,3,3,10,10,0,3
2350,48,Non-binary,Bachelor's,Support,Junior,1,0,2502,0,29,2,1,2,4,4,1,10,0,2
2351,59,Female,Master's,HR,Senior,4,1,7114,2,9,6,3,1,4,4,9,4,3,2
2352,28,Female,Bachelor's,Product,Lead,1,0,9222,103,25,0,0,3,3,4,2,10,1,3
2353,26,Male,Master's,Product,Junior,1,0,3181,27,2,4,3,4,2,4,2,8,0,1
2354,52,Female,Master's,Sales,Senior,3,3,7077,42,3,2,1,4,3,4,6,6,0,2
2355,44,Female,Bachelor's,Operations,Mid,18,3,4322,96,2,0,0,2,2,3,7,2,15,1
2356,31,Female,High School,Support,Senior,4,0,5477,45,6,1,3,3,3,3,2,5,2,1
2357,53,Non-binary,Bachelor's,Sales,Lead,13,3,9824,0,23,1,3,3,3,3,4,9,4,2
2358,51,Male,Master's,Support,Lead,16,1,5778,37,12,0,2,0,4,3,3,6,1,1
2359,52,Female,Master's,Engineering,Senior,1,0,7782,116,22,4,0,7,5,4,5,6,0,3
2360,39,Female,Master's,Engineering,Mid,1,0,5659,90,19,1,8,1,4,3,9,7,1,3
2361,57,Male,Bachelor's,Sales,Lead,7,3,9106,101,28,1,3,2,5,3,2,5,2,2
2362,23,Male,Bachelor's,Marketing,Mid,10,9,4966,34,15,11,0,4,4,3,5,3,2,2
2363,35,Non-binary,Bachelor's,Marketing,Junior,3,2,2939,73,19,3,2,6,4,3,8,3,1,3
2364,34,Male,Master's,Product,Mid,24,12,5059,75,12,2,2,5,3,4,6,5,15,2
2365,50,Female,Bachelor's,Product,Manager,0,0,13536,73,18,6,0,0,3,3,4,4,0,1
2366,33,Non-binary,Bachelor's,Finance,Lead,1,0,8821,53,16,12,3,7,5,4,10,5,0,3
